id,value
KW,کویت
CV,کیپ‌ورد
KI,کیریباتی
GA,گابن
GM,گامبیا
GE,گرجستان
GD,گرنادا
GG,گرنزی
GL,گرینلند
GT,گواتمالا
GP,گوادلوپ
GU,گوام
GY,گویان
GF,"گویان فرانسه"
GN,گینه
GQ,"گینهٔ استوایی"
GW,"گینهٔ بیسائو"
LA,لائوس
LB,لبنان
LV,لتونی
LS,لسوتو
LU,لوکزامبورگ
PL,لهستان
LR,لیبریا
LY,لیبی
LT,لیتوانی
LI,لیختن‌اشتاین
MG,ماداگاسکار
MQ,مارتینیک
MO,"ماکائو، ناحیهٔ ویژهٔ حکومتی چین"
MW,مالاوی
MT,مالت
MV,مالدیو
MY,مالزی
ML,مالی
YT,مایوت
HU,مجارستان
MA,مراکش
EG,مصر
MN,مغولستان
MK,مقدونیه
MX,مکزیک
MR,موریتانی
MU,موریس
MZ,موزامبیک
MD,مولداوی
MC,موناکو
MS,مونت‌سرات
ME,مونته‌نگرو
MM,"میانمار (برمه)"
FM,میکرونزی
NR,نائورو
NA,نامیبیا
NP,نپال
NO,نروژ
NE,نیجر
NG,نیجریه
NI,نیکاراگوئه
NU,نیوئه
VA,واتیکان
WF,"والیس و فوتونا"
VU,وانواتو
VE,ونزوئلا
VN,ویتنام
HT,هائیتی
NL,هلند
IN,هند
HN,هندوراس
HK,"هنگ‌کنگ، ناحیهٔ ویژهٔ حکومتی چین"
YE,یمن
GR,یونان
