id,value
FK,"فاکلينډ ټاپوګان"
FJ,فجي
FR,فرانسه
PF,"فرانسوي پولينيسيا"
GF,"فرانسوي ګانا"
PH,فلپين
PS,"فلسطين سيمے"
FI,فنلینډ
CY,قبرس
KG,قرغزستان
KZ,قزاقستان
QA,قطر
CM,کامرون
CA,کاناډا
CG,"کانګو - بروزوییل"
CD,"کانګو - کینشاسا"
HR,کرواشيا
KH,کمبودیا
CW,کوراکاو
CR,کوستاریکا
CK,"کوک ټاپوګان"
CC,"کوکوز (کيلنګ) ټاپوګان"
CO,کولمبیا
KM,کوموروس
KW,کويت
CV,"کیپ ورد"
KI,"کیري باتي"
BQ,"کیریبین هالینډ"
KY,"کیمان ټاپوګان"
KE,کینیا
CU,کیوبا
GA,ګابن
GP,ګالډیپ
GM,ګامبیا
GH,ګانا
GD,ګرنادا
GG,ګرنسي
GL,ګرینلینډ
GT,ګواتیمالا
GU,ګوام
GE,گورجستان
GY,ګیانا
GN,ګینه
GW,"ګینه بیسو"
LA,لاوس
LR,لايبيريا
LB,لبنان
LS,لسوتو
LU,لوګزامبورګ
EH,"لويديځ صحارا"
LY,لیبیا
LV,ليتهويا
LT,لیتوانیا
LI,"لیختن اشتاین"
MQ,مارټینیک
MH,"مارشل ټاپوګان"
MW,مالاوي
MT,مالټا
MV,مالديپ
ML,مالي
MY,مالیزیا
MS,مانټیسیرت
YT,مايوټ
US,"متحده آيالات"
AE,"متحده عرب امارات"
HU,مجارستان
MG,مدغاسکر
MA,مراکش
EG,مصر
MO,"مکاو سار چین"
MN,منګوليا
MR,موریتانیا
MU,موریشیس
MZ,موزمبيق
MD,مولدوا
MC,موناکو
ME,مونټینیګرو
MM,"ميانمار (برما)"
FM,میکرونیزیا
MX,میکسیکو
NF,"نارفولک ټاپوګان"
NO,ناروۍ
NG,نایجیریا
NR,نایرو
NI,نکاراګوا
NC,"نوی کالیډونیا"
NP,نیپال
NE,نیجر
NA,نیمبیا
NZ,نیوزیلنډ
NU,نیوو
HM,"هارډ او ميکډانلډ ټاپوګان"
NL,هالېنډ
HN,هانډوراس
HK,"هانګ کانګ SAR چین"
HT,هایټي
ES,هسپانیه
IN,هند
VA,"واتیکان ښار"
WF,"والیس او فوتونا"
VU,واناتو
CF,"وسطي افريقا جمهور"
VN,وېتنام
VE,وینزویلا
YE,یمن
UY,یوروګوی
UG,یوګانډا
GR,یونان
