id,value
NC,"Nuwel Kaledonii"
NZ,"Nuwel Selannda"
OM,Omaan
HN,Onnduraas
HU,Onngiri
AU,Ostaraalii
AT,Otiriis
PK,Pakistaan
PW,Palawu
PS,"Palestiin Sisjordani e Gaasaa"
PA,Panamaa
PG,"Papuwaa Nuwel Gine"
PY,Paraguwaay
PE,Peru
PN,Pitkern
PF,"Polinesii Farayse"
PL,Poloñ
PR,"Porto Rikoo"
PT,Purtugaal
RE,Rewiñoo
RU,Riisii
RO,Rumanii
RW,Ruwanndaa
ZM,Sammbi
AS,"Samowa Amerik"
WS,Samowaa
JP,Sapoo
ST,"Sawo Tome e Perensipe"
SM,"See Maree"
PM,"See Piyeer e Mikeloo"
VC,"See Weesaa e Garnadiin"
SN,Senegaal
SH,"Sent Helen"
KN,"Sent Kits e Newis"
LC,"Sent Lusiyaa"
SL,"Seraa liyon"
RS,Serbia
SC,Seysel
CN,Siin
CY,Siipar
ZW,Simbaabuwe
SG,Sinngapuur
SX,"Sint Maarten"
LK,"Siri Lanka"
SY,Sirii
SK,Slowakii
SI,Slowenii
SO,Somalii
GS,"South Georgia & South Sandwich Islands"
SS,"South Sudan"
BL,"St. Barthélemy"
MF,"St. Martin"
SD,Sudaan
SR,Surinaam
SE,Suweed
CH,Suwiis
SJ,"Svalbard & Jan Mayen"
SZ,Swaasilannda
TJ,Tajikistaan
TZ,Tansanii
TH,Taylannda
TW,Taywaan
TL,"Timoor Fuɗnaange"
TT,"Tirnidaad e Tobaago"
TG,Togoo
TK,Tokelaaw
TO,Tonngaa
TN,Tunisii
TR,Turkii
TM,Turkmenistaan
TV,Tuwaluu
UM,"U.S. Outlying Islands"
UA,Ukereen
UG,Unganndaa
UY,Uruguwaay
UZ,Usbekistaan
WF,"Walis e Futuna"
VU,Wanuwaatuu
VE,Wenesuwelaa
EH,"Western Sahara"
VN,Wiyetnaam
YE,Yemen
