id,value
GQ,"ኢኳቶሪያል ጊኒ"
EC,ኢኳዶር
SV,"ኤል ሳልቫዶር"
ER,ኤርትራ
EE,ኤስቶኒያ
IL,እስራኤል
GB,እንግሊዝ
OM,ኦማን
AT,ኦስትሪያ
CW,ኩራሳዎ
CU,ኩባ
CK,"ኩክ ደሴቶች"
KI,ኪሪባቲ
KG,ኪርጊስታን
CM,ካሜሩን
KH,ካምቦዲያ
CA,ካናዳ
KZ,ካዛኪስታን
KY,"ካይማን ደሴቶች"
KE,ኬንያ
CV,"ኬፕ ቬርዴ"
HR,ክሮኤሽያ
KW,ክዌት
CO,ኮሎምቢያ
KM,ኮሞሮስ
CR,"ኮስታ ሪካ"
XK,ኮሶቮ
CI,"ኮት ዲቯር"
CG,"ኮንጎ ብራዛቪል"
CD,ኮንጎ-ኪንሻሳ
CC,"ኮኮስ(ኬሊንግ) ደሴቶች"
QA,ኳታር
WF,"ዋሊስ እና ፉቱና ደሴቶች"
ZW,ዚምቧቤ
ZM,ዛምቢያ
YE,የመን
CF,"የመካከለኛው አፍሪካ ሪፐብሊክ"
MP,"የሰሜናዊ ማሪያና ደሴቶች"
IO,"የብሪታኒያ ህንድ ውቂያኖስ ግዛት"
AE,"የተባበሩት አረብ ኤምሬትስ"
TC,"የቱርኮችና የካኢኮስ ደሴቶች"
AX,"የአላንድ ደሴቶች"
AS,"የአሜሪካ ሳሞአ"
VI,"የአሜሪካ ቨርጂን ደሴቶች"
VG,"የእንግሊዝ ቨርጂን ደሴቶች"
BQ,"የካሪቢያን ኔዘርላንድስ"
IC,"የካናሪ ደሴቶች"
UM,"የዩ ኤስ ጠረፍ ላይ ያሉ ደሴቶች"
CX,"የገና ደሴት"
TF,"የፈረንሳይ ደቡባዊ ግዛቶች"
GF,"የፈረንሳይ ጉዊአና"
PF,"የፈረንሳይ ፖሊኔዢያ"
FO,"የፋሮ ደሴቶች"
PS,"የፍልስጤም ግዛት"
FK,"የፎክላንድ ደሴቶች"
US,"ዩናይትድ ስቴትስ"
UA,ዩክሬን
UG,ዩጋንዳ
SS,"ደቡብ ሱዳን"
ZA,"ደቡብ አፍሪካ"
KR,"ደቡብ ኮሪያ"
GS,"ደቡብ ጆርጂያ እና የደቡብ ሳንድዊች ደሴቶች"
DG,"ዲዬጎ ጋርሺያ"
DK,ዴንማርክ
DM,ዶሚኒካ
DO,"ዶሚኒክ ሪፑብሊክ"
DE,ጀርመን
JE,ጀርሲ
DJ,ጂቡቲ
GI,ጂብራልተር
JM,ጃማይካ
JP,ጃፓን
JO,ጆርዳን
GE,ጆርጂያ
GG,ጉርነሲ
GU,ጉዋም
GT,ጉዋቲማላ
GP,ጉዋደሉፕ
GY,ጉያና
GN,ጊኒ
GW,"ጊኒ ቢሳኦ"
GM,ጋምቢያ
GA,ጋቦን
GH,ጋና
GL,ግሪንላንድ
GR,ግሪክ
GD,ግሬናዳ
EG,ግብጽ
IT,ጣሊያን
FR,ፈረንሳይ
PH,ፊሊፒንስ
FI,ፊንላንድ
FJ,ፊጂ
PN,"ፒትካኢርን አይስላንድ"
PW,ፓላው
PY,ፓራጓይ
PA,ፓናማ
PK,ፓኪስታን
PG,"ፓፑዋ ኒው ጊኒ"
PE,ፔሩ
PL,ፖላንድ
PT,ፖርቱጋል
PR,"ፖርታ ሪኮ"
