id,value
KI,ਕਿਰਬਾਤੀ
KE,ਕੀਨੀਆ
CK,"ਕੁੱਕ ਟਾਪੂ"
CW,ਕੁਰਾਕਾਓ
KW,ਕੁਵੈਤ
CF,"ਕੇਂਦਰੀ ਅਫ਼ਰੀਕੀ ਗਣਰਾਜ"
IC,"ਕੇਨਾਰੀ ਟਾਪੂ"
CV,"ਕੇਪ ਵਰਡੇ"
KY,"ਕੇਮੈਨ ਟਾਪੂ"
CA,ਕੈਨੇਡਾ
CM,ਕੈਮਰੂਨ
BQ,"ਕੈਰੇਬੀਆਈ ਨੀਦਰਲੈਂਡ"
CR,"ਕੋਸਟਾ ਰੀਕਾ"
XK,ਕੋਸੋਵੋ
CC,"ਕੋਕੋਸ (ਕੀਲਿੰਗ) ਟਾਪੂ"
CI,"ਕੋਟ ਡੀਵੋਆਰ"
KM,ਕੋਮੋਰੋਸ
CO,ਕੋਲੰਬੀਆ
GA,ਗਬੋਨ
GG,ਗਰਨਜੀ
GR,ਗ੍ਰੀਸ
GL,ਗ੍ਰੀਨਲੈਂਡ
GD,ਗ੍ਰੇਨਾਡਾ
GN,ਗਿਨੀ
GW,ਗਿਨੀ-ਬਿਸਾਉ
GT,ਗੁਆਟੇਮਾਲਾ
GP,ਗੁਆਡੇਲੋਪ
GU,ਗੁਆਮ
GY,ਗੁਯਾਨਾ
GM,ਗੈਂਬੀਆ
GH,ਘਾਨਾ
TD,ਚਾਡ
CL,ਚਿਲੀ
CN,ਚੀਨ
CZ,"ਚੈਕ ਗਣਰਾਜ"
JP,ਜਪਾਨ
JM,ਜਮਾਇਕਾ
JE,ਜਰਸੀ
DE,ਜਰਮਨੀ
ZM,ਜ਼ਾਮਬੀਆ
GE,ਜਾਰਜੀਆ
JO,ਜਾਰਡਨ
GI,ਜਿਬਰਾਲਟਰ
ZW,ਜ਼ਿੰਬਾਬਵੇ
DJ,ਜ਼ੀਬੂਤੀ
TA,"ਟ੍ਰਿਸਟਾਨ ਦਾ ਕੁੰਹਾ"
TT,"ਟ੍ਰਿਨੀਡਾਡ ਅਤੇ ਟੋਬਾਗੋ"
TN,ਟਿਊਨੀਸ਼ੀਆ
TC,"ਟੁਰਕਸ ਅਤੇ ਕੈਕੋਸ ਟਾਪੂ"
TV,ਟੁਵਾਲੂ
TK,ਟੋਕੇਲਾਉ
TG,ਟੋਗੋ
TO,ਟੌਂਗਾ
DG,"ਡੀਇਗੋ ਗਾਰਸੀਆ"
DK,ਡੈਨਮਾਰਕ
DM,ਡੋਮੀਨਿਕਾ
DO,"ਡੋਮੀਨਿਕਾਈ ਗਣਰਾਜ"
TZ,ਤਨਜ਼ਾਨੀਆ
TW,ਤਾਇਵਾਨ
TJ,ਤਾਜਿਕਿਸਤਾਨ
TL,ਤਿਮੋਰ-ਲੇਸਤੇ
TM,ਤੁਰਕਮੇਨਿਸਤਾਨ
TR,ਤੁਰਕੀ
TH,ਥਾਈਲੈਂਡ
ZA,"ਦੱਖਣੀ ਅਫਰੀਕਾ"
SS,"ਦੱਖਣੀ ਸੂਡਾਨ"
KR,"ਦੱਖਣੀ ਕੋਰੀਆ"
GS,"ਦੱਖਣੀ ਜਾਰਜੀਆ ਅਤੇ ਦੱਖਣੀ ਸੈਂਡਵਿਚ ਟਾਪੂ"
NR,ਨਾਉਰੂ
NE,ਨਾਈਜਰ
NG,ਨਾਈਜੀਰੀਆ
NA,ਨਾਮੀਬੀਆ
NO,ਨਾਰਵੇ
NC,"ਨਿਊ ਕੈਲੇਡੋਨੀਆ"
NZ,ਨਿਊਜ਼ੀਲੈਂਡ
NI,ਨਿਕਾਰਾਗੁਆ
NU,ਨਿਯੂ
NL,ਨੀਦਰਲੈਂਡ
NP,ਨੇਪਾਲ
NF,"ਨੋਰਫੌਕ ਟਾਪੂ"
EH,"ਪੱਛਮੀ ਸਹਾਰਾ"
PA,ਪਨਾਮਾ
PW,ਪਲਾਉ
PK,ਪਾਕਿਸਤਾਨ
PG,"ਪਾਪੂਆ ਨਿਊ ਗਿਨੀ"
PR,"ਪਿਊਰਟੋ ਰਿਕੋ"
PN,"ਪਿਟਕੇਰਨ ਟਾਪੂ"
PT,ਪੁਰਤਗਾਲ
PE,ਪੇਰੂ
PY,ਪੈਰਾਗਵੇ
PL,ਪੋਲੈਂਡ
FR,ਫ਼ਰਾਂਸ
GF,"ਫ਼ਰੈਂਚ ਗੁਆਨਾ"
TF,"ਫਰੈਂਚ ਦੱਖਣੀ ਪ੍ਰਦੇਸ਼"
PF,"ਫਰੈਂਚ ਪੋਲੀਨੇਸ਼ੀਆ"
FK,"ਫ਼ਾਕਲੈਂਡ ਟਾਪੂ"
FJ,ਫ਼ਿਜੀ
FI,ਫਿਨਲੈਂਡ
PS,"ਫਿਲੀਸਤੀਨੀ ਖੇਤਰ"
PH,ਫਿਲੀਪੀਂਸ
FO,"ਫੈਰੋ ਟਾਪੂ"
BS,ਬਹਾਮਾਸ
BH,ਬਹਿਰੀਨ
BD,ਬੰਗਲਾਦੇਸ਼
IO,"ਬਰਤਾਨਵੀ ਹਿੰਦ ਮਹਾਂਸਾਗਰ ਪ੍ਰਦੇਸ਼"
BM,ਬਰਮੂਡਾ
BN,ਬਰੂਨੇਈ
BR,ਬ੍ਰਾਜ਼ੀਲ
VG,"ਬ੍ਰਿਟਿਸ਼ ਵਰਜਿਨ ਟਾਪੂ"
BB,ਬਾਰਬਾਡੋਸ
BF,"ਬੁਰਕੀਨਾ ਫ਼ਾਸੋ"
BI,ਬੁਰੁੰਡੀ
BG,ਬੁਲਗਾਰੀਆ
BJ,ਬੇਨਿਨ
BY,ਬੇਲਾਰੂਸ
BZ,ਬੇਲੀਜ਼
BE,ਬੈਲਜੀਅਮ
BA,"ਬੋਸਨੀਆ ਅਤੇ ਹਰਜ਼ੇਗੋਵੀਨਾ"
BW,ਬੋਟਸਵਾਨਾ
BO,ਬੋਲੀਵੀਆ
IN,ਭਾਰਤ
GQ,"ਭੂ-ਖੰਡੀ ਗਿਨੀ"
BT,ਭੂਟਾਨ
MO,"ਮਕਾਉ ਐਸਏਆਰ ਚੀਨ"
MN,ਮੰਗੋਲੀਆ
MW,ਮਲਾਵੀ
MY,ਮਲੇਸ਼ੀਆ
FM,ਮਾਇਕ੍ਰੋਨੇਸ਼ੀਆ
YT,ਮਾਯੋਟੀ
MH,"ਮਾਰਸ਼ਲ ਟਾਪੂ"
MQ,ਮਾਰਟੀਨਿਕ
MT,ਮਾਲਟਾ
MV,ਮਾਲਦੀਵ
ML,ਮਾਲੀ
MM,"ਮਿਆਂਮਾਰ (ਬਰਮਾ)"
EG,ਮਿਸਰ
MX,ਮੈਕਸੀਕੋ
MK,ਮੈਕਡੋਨੀਆ
MG,ਮੈਡਾਗਾਸਕਰ
MZ,ਮੋਜ਼ਾਮਬੀਕ
MS,ਮੋਂਟਸੇਰਾਤ
ME,ਮੋਂਟੇਨੇਗਰੋ
MC,ਮੋਨਾਕੋ
MA,ਮੋਰੱਕੋ
MR,ਮੋਰਿਟਾਨੀਆ
MD,ਮੋਲਡੋਵਾ
MU,ਮੌਰਿਸ਼ਸ
YE,ਯਮਨ
VI,"ਯੂ ਐਸ ਵਰਜਿਨ ਟਾਪੂ"
UM,"ਯੂ.ਐਸ. ਦੂਰ-ਦੁਰਾਡੇ ਟਾਪੂ"
UA,ਯੂਕਰੇਨ
UG,ਯੂਗਾਂਡਾ
GB,"ਯੂਨਾਈਟਡ ਕਿੰਗਡਮ"
RW,ਰਵਾਂਡਾ
RE,ਰਿਯੂਨੀਅਨ
RU,ਰੂਸ
RO,ਰੋਮਾਨੀਆ
LU,ਲਕਜ਼ਮਬਰਗ
LA,ਲਾਓਸ
LR,ਲਾਈਬੀਰੀਆ
LV,ਲਾਟਵੀਆ
LI,ਲਿਚੇਂਸਟਾਇਨ
LT,ਲਿਥੁਆਨੀਆ
LY,ਲੀਬੀਆ
LS,ਲੇਸੋਥੋ
LB,ਲੈਬਨਾਨ
VU,ਵਾਨੂਆਟੂ
WF,"ਵਾਲਿਸ ਅਤੇ ਫੂਟੂਨਾ"
VN,ਵੀਅਤਨਾਮ
VE,ਵੇਨੇਜ਼ੂਏਲਾ
VA,"ਵੈਟੀਕਨ ਸਿਟੀ"
