id,value
NA,నమీబియా
NF,"నార్ఫోక్ దీవి"
NO,నార్వే
NI,నికరాగువా
NU,నియూ
NL,నెదర్లాండ్స్
NP,నేపాల్
NE,నైజర్
NG,నైజీరియా
NR,నౌరు
NZ,న్యూజిలాండ్
EH,"పడమటి సహారా"
PA,పనామా
PY,పరాగ్వే
PK,పాకిస్తాన్
PG,"పాపువా న్యూ గినియా"
PS,"పాలస్తీనియన్ ప్రాంతాలు"
PW,పాలావ్
PN,"పిట్‌కెయిర్న్ దీవులు"
PE,పెరూ
PT,పోర్చుగల్
PL,పోలాండ్
PR,"ప్యూర్టో రికో"
FK,"ఫాక్‌ల్యాండ్ దీవులు"
FO,"ఫారో దీవులు"
FJ,ఫిజీ
FI,ఫిన్లాండ్
PH,ఫిలిప్పైన్స్
FR,ఫ్రాన్స్‌
GF,"ఫ్రెంచ్ గియానా"
TF,"ఫ్రెంచ్ దక్షిణ ప్రాంతాలు"
PF,"ఫ్రెంచ్ పోలినీషియా"
BD,బంగ్లాదేశ్
BG,బల్గేరియా
BS,బహామాస్
BH,బహ్రెయిన్
BB,బార్బడోస్
BI,బురుండి
BF,"బుర్కినా ఫాసో"
BV,"బువై దీవి"
BJ,బెనిన్
BM,బెర్ముడా
BY,బెలారస్
BZ,బెలిజ్
BE,బెల్జియం
BO,బొలీవియా
BW,బోట్స్వానా
BA,"బోస్నియా మరియు హెర్జిగోవినా"
VG,"బ్రిటిష్ వర్జిన్ దీవులు"
IO,"బ్రిటిష్ హిందూ మహాసముద్ర ప్రాంతం"
BN,బ్రూనే
BR,బ్రెజిల్
IN,భారతదేశం
BT,భూటాన్
MN,మంగోలియా
MO,"మకావ్ ఎస్ఏఆర్ చైనా"
MG,మడగాస్కర్
MM,మయన్మార్
MW,మలావీ
MY,మలేషియా
ME,మాంటెనెగ్రో
MS,మాంట్సెరాట్
YT,మాయొట్
MU,మారిషస్
MQ,మార్టినీక్
MH,"మార్షల్ దీవులు"
ML,మాలి
MT,మాల్టా
MV,మాల్దీవులు
MX,మెక్సికో
FM,మైక్రోనేషియా
MZ,మొజాంబిక్
MC,మొనాకో
MA,మొరాకో
MD,మోల్డోవా
MR,మౌరిటేనియా
VI,"యు.ఎస్. వర్జిన్ దీవులు"
AE,"యునైటెడ్ అరబ్ ఎమిరేట్స్"
GB,"యునైటెడ్ కింగ్‌డమ్"
US,"యునైటెడ్ స్టేట్స్"
YE,యెమెన్
RU,రష్యా
RE,రీయూనియన్
RW,రువాండా
RO,రోమేనియా
LU,లక్సెంబర్గ్
LV,లాత్వియా
LA,లావోస్
LI,లిక్టెన్‌స్టెయిన్
LT,లిథువేనియా
LY,లిబియా
LB,లెబనాన్
LS,లెసోతో
LR,లైబీరియా
VU,వనాటు
VA,"వాటికన్ నగరం"
WF,"వాల్లిస్ మరియు ఫుటునా"
VN,వియత్నాం
VE,వెనిజులా
SM,"శాన్ మారినో"
LK,శ్రీలంక
UM,"సంయుక్త రాజ్య అమెరికా బయట ఉన్న దీవులు"
WS,సమోవా
ST,"సావో టోమ్ మరియు ప్రిన్సిపి"
SG,సింగపూర్
SX,"సింట్ మార్టెన్"
SL,"సియెర్రా లియాన్"
SY,సిరియా
SC,సీషెల్స్
SD,సూడాన్
SR,సూరినామ్
CF,"సెంట్రల్ ఆఫ్రికన్ రిపబ్లిక్"
SN,సెనెగల్
KN,"సెయింట్ కిట్స్ మరియు నెవిస్"
PM,"సెయింట్ పియెర్ మరియు మికెలాన్"
BL,"సెయింట్ బర్థెలిమి"
MF,"సెయింట్ మార్టిన్"
LC,"సెయింట్ లూసియా"
VC,"సెయింట్ విన్సెంట్ మరియు గ్రెనడీన్స్"
SH,"సెయింట్ హెలెనా"
RS,సెర్బియా
CY,సైప్రస్
SO,సోమాలియా
SB,"సోలమన్ దీవులు"
SA,"సౌదీ అరేబియా"
ES,స్పెయిన్
SK,స్లొవేకియా
SI,స్లోవేనియా
SJ,"స్వాల్‌బార్డ్ మరియు జాన్ మాయెన్"
CH,స్విట్జర్లాండ్
SE,స్వీడన్
HU,హంగేరీ
HK,"హాంకాంగ్ ఎస్ఏఆర్ చైనా"
HM,"హెర్డ్ దీవి మరియు మెక్‌డొనాల్డ్ దీవులు"
HT,హైటి
HN,హోండురాస్
