id,value
ME,مونته‌نگرو
MM,"میانمار (برمه)"
FM,میکرونزیا
NO,ناروی
NA,نامیبیا
NR,نائورو
NP,نیپال
NE,نیجر
NG,نیجریا
NI,نیکاراگوا
NU,نیوئه
NL,هالند
HN,هاندوراس
HK,"هانگ کانگ، ناحیهٔ ویژهٔ حکومتی چین"
HT,هایتی
HM,"هرد و جزایر مک‌دونالد"
ES,هسپانیه
IN,هند
VA,واتیکان
WF,"والیس و فوتونا"
VU,وانواتو
VE,ونزویلا
VN,ویتنام
YE,یمن
UY,یوروگوای
UG,یوگاندا
GR,یونان
