id,value
CO,کولمبیا
KM,کوموروس
KW,کویت
CV,"کیپ ورڈی"
CM,کیمرون
KY,"کیمین آئلینڈز"
KE,کینیا
CA,کینیڈا
CU,کیوبا
CW,کیوراکاؤ
GL,"گرین لینڈ"
GD,گریناڈا
GN,گنی
GW,"گنی بساؤ"
GT,"گواٹے مالا"
GP,گواڈیلوپ
GU,گوام
GG,گوئرنسی
GY,گیانا
GA,گیبون
GM,گیمبیا
GH,گھانا
LA,لاؤس
LR,لائبیریا
LB,لبنان
LV,لٹویا
LU,لکسمبرگ
LY,لیبیا
LT,لیتھونیا
LS,لیسوتھو
LI,لیشٹنسٹائن
MQ,مارٹینک
MU,ماریشس
MT,مالٹا
MD,مالدووا
MV,مالدیپ
ML,مالی
FM,مائکرونیشیا
YT,مایوٹ
AE,"متحدہ عرب امارات"
MG,مڈغاسکر
MA,مراکش
EG,مصر
EH,"مغربی صحارا"
MO,"مکاؤ SAR چین"
MW,ملاوی
MY,ملائشیا
MN,منگولیا
MR,موریطانیہ
MZ,موزمبیق
MC,موناکو
MS,مونٹسیراٹ
ME,"مونٹے نیگرو"
MM,"میانمار (برما)"
MX,میکسیکو
NO,ناروے
NA,نامیبیا
NE,نائجر
NG,نائجیریا
NI,نکاراگووا
NR,نؤرو
NP,نیپال
NL,"نیدر لینڈز"
NC,"نیو کلیڈونیا"
NZ,"نیوزی لینڈ"
NU,نیئو
CF,"وسط افریقی جمہوریہ"
VN,ویتنام
VA,"ویٹیکن سٹی"
WF,"ویلیز اور فیوٹیونا"
VE,وینزوئیلا
VU,وینوآٹو
HK,"ہانگ کانگ SAR چین"
ES,ہسپانیہ
HU,ہنگری
HN,ہونڈاروس
HT,ہیٹی
YE,یمن
UY,یوروگوئے
UA,یوکرین
UG,یوگنڈا
GR,یونان
