id,value
KM,"Каморскія Астравы"
CA,Канада
QA,Катар
KE,Кенія
CY,Кіпр
KI,Кірыбаці
CN,Кітай
CG,Конга
CD,"Конга, Дэмакратычная Рэспубліка"
CR,Коста-Рыка
CI,Кот-д’Івуар
CU,Куба
KW,Кувейт
KG,Кыргызстан
LA,Лаос
LV,Латвія
LS,Лесота
LR,Ліберыя
LB,Ліван
LY,Лівія
LT,Літва
LI,Ліхтэнштэйн
LU,Люксембург
MM,М’янма
MG,Мадагаскар
MZ,Мазамбік
MO,"Макао, Кітай (САР)"
MK,"Македонія, БЮР"
MW,Малаві
MY,Малайзія
MD,Малдова
ML,Малі
MV,Мальдывы
MT,Мальта
MC,Манака
MN,Манголія
MS,Мантсерат
MA,Марока
MQ,Марцініка
MH,"Маршалавы Астравы"
MU,Маўрыкій
MR,Маўрытанія
MX,Мексіка
FM,Мікранезія
NA,Намібія
NO,Нарвегія
NR,Науру
NP,Непал
NE,Нігер
NG,Нігерыя
NL,Нідэрланды
NI,Нікарагуа
NU,Ніуэ
NZ,"Новая Зеландыя"
NC,"Новая Каледонія"
PK,Пакістан
PW,Палау
PS,"Палестынскія тэрыторыі"
PA,Панама
PG,"Папуа — Новая Гвінея"
PY,Парагвай
PT,Партугалія
ZA,"Паўднёва-Афрыканская Рэспубліка"
GS,"Паўднёвая Джорджыя і Паўднёвыя Сандвічавы астравы"
KR,"Паўднёвая Карэя"
KP,"Паўночная Карэя"
MP,"Паўночныя Марыянскія астравы"
PE,Перу
PL,Польшча
PR,Пуэрта-Рыка
RU,Расія
RW,Руанда
RO,Румынія
RE,Рэюньён
SB,"Саламонавы Астравы"
SV,Сальвадор
SO,Самалі
WS,Самоа
SM,Сан-Марына
ST,"Сан-Тамэ і Прынсіпі"
SA,"Саудаўская Аравія"
SZ,Свазіленд
SJ,"Свальбард (Паўночна-Усходняя Зямля) і Ян-Маен"
SH,"Святой Алены, Востраў"
SC,"Сейшэльскія Астравы"
BL,Сен-Бартэльмі
PM,"Сен-П’ер і Мікелон"
SN,Сенегал
VC,"Сент-Вінсент і Грэнадзіны"
KN,"Сент-Кітс і Невіс"
LC,Сент-Люсія
RS,Сербія
SG,Сінгапур
SY,Сірыя
SK,Славакія
SI,Славенія
SD,Судан
SR,Сурынам
SL,Сьера-Леонэ
TJ,Таджыкістан
TW,Тайвань
TH,Тайланд
TK,Такелау
TZ,Танзанія
TG,Тога
TO,Тонга
TT,"Трынідад і Табага"
TV,Тувалу
TN,Туніс
TM,Туркменістан
TR,Турцыя
UG,Уганда
UZ,Узбекістан
UA,Украіна
WF,"Уоліс і Футуна"
UY,Уругвай
TL,"Усходні Тымор"
FO,"Фарэрскія астравы"
FJ,Фіджы
PH,Філіпіны
FI,Фінляндыя
FK,"Фолклэндскія астравы"
GF,"Французская Гвіяна"
PF,"Французская Палінезія"
TF,"Французскія Паўднёвыя тэрыторыі"
FR,Францыя
HR,Харватыя
TC,"Цёркс і Кайкас"
CF,"Цэнтральна-Афрыканская Рэспубліка"
TD,Чад
ME,Чарнагорыя
CL,Чылі
CZ,Чэхія
CH,Швейцарыя
SE,Швецыя
LK,Шры-Ланка
EC,Эквадор
GQ,"Экватарыяльная Гвінея"
ER,Эрытрэя
EE,Эстонія
ET,Эфіопія
JM,Ямайка
JP,Японія
AC,"Ascension Island"
IC,"Canary Islands"
BQ,"Caribbean Netherlands"
EA,"Ceuta & Melilla"
DG,"Diego Garcia"
XK,Kosovo
SX,"Sint Maarten"
SS,"South Sudan"
MF,"St. Martin"
TA,"Tristan da Cunha"
UM,"U.S. Outlying Islands"
