id,value
TH,തായ്‌ലാൻഡ്
TW,തായ്‌വാൻ
TL,തിമോർ-ലെസ്റ്റെ
TR,തുർക്കി
TM,തുർക്ക്മെനിസ്ഥാൻ
GS,"ദക്ഷിണ ജോർജ്ജിയയും ദക്ഷിണ സാൻഡ്‌വിച്ച് ദ്വീപുകളും"
SS,"ദക്ഷിണ സുഡാൻ"
KR,ദക്ഷിണകൊറിയ
ZA,ദക്ഷിണാഫ്രിക്ക
DJ,ദിജിബൗട്ടി
NA,നമീബിയ
NI,നിക്കരാഗ്വ
NL,നെതർലാൻഡ്‌സ്
NP,നേപ്പാൾ
NE,നൈജർ
NG,നൈജീരിയ
NF,"നോർഫോക് ദ്വീപ്"
NO,നോർവെ
NR,നൗറു
NU,ന്യൂയി
NZ,ന്യൂസിലാൻറ്
PA,പനാമ
PY,പരാഗ്വേ
PW,പലാവു
EH,"പശ്ചിമ സഹാറ"
PK,പാക്കിസ്ഥാൻ
PG,"പാപ്പുവ ന്യൂ ഗിനിയ"
PS,"പാലസ്‌തീൻ പ്രദേശങ്ങൾ"
PN,"പിറ്റ്‌കെയ്‌ൻ ദ്വീപുകൾ"
NC,"പുതിയ കാലിഡോണിയ"
PE,പെറു
PT,പോർച്ചുഗൽ
PL,പോളണ്ട്
PR,"പ്യൂർട്ടോ റിക്കോ"
FO,"ഫറോ ദ്വീപുകൾ"
FK,"ഫാക്ക്‌ലാന്റ് ദ്വീപുകൾ"
FJ,ഫിജി
FI,ഫിൻലാൻഡ്
PH,ഫിലിപ്പൈൻസ്
GF,"ഫ്രഞ്ച് ഗയാന"
TF,"ഫ്രഞ്ച് ദക്ഷിണ ഭൂപ്രദേശം"
PF,"ഫ്രഞ്ച് പോളിനേഷ്യ"
FR,ഫ്രാൻസ്
BD,ബംഗ്ലാദേശ്
BM,ബർമുഡ
BS,ബഹാമാസ്
BH,ബഹ്റിൻ
BG,ബൾഗേറിയ
BI,ബറുണ്ടി
BB,ബാർബഡോസ്
BF,"ബുർക്കിനാ ഫാസോ"
BJ,ബെനിൻ
BY,ബെലറൂസ്
BZ,ബെലീസ്
BE,ബെൽജിയം
BQ,"ബൊണെയ്ർ, സിന്റ് യുസ്റ്റേഷ്യസ്, സാബ എന്നിവ"
BO,ബൊളീവിയ
BW,ബോട്സ്വാന
BA,"ബോസ്നിയയും ഹെർസഗോവിനയും"
BR,ബ്രസീൽ
GB,ബ്രിട്ടൻ
IO,"ബ്രിട്ടീഷ് ഇന്ത്യൻ മഹാസമുദ്ര പ്രദേശം"
VG,"ബ്രിട്ടീഷ് വെർജിൻ ദ്വീപുകൾ"
BN,ബ്രൂണൈ
BT,ഭൂട്ടാൻ
MO,"മക്കാവോ SAR ചൈന"
MG,മഡഗാസ്കർ
MN,മംഗോളിയ
YT,മയോട്ടി
MW,മലാവി
MY,മലേഷ്യ
MD,മൾഡോവ
MQ,മാർട്ടിനിക്ക്
MH,"മാർഷൽ‍‍ ദ്വീപുകൾ"
ML,മാലി
MV,മാലിദ്വീപ്
MK,മാസിഡോണിയ
MT,മാൾട്ട
MX,മെക്സിക്കോ
FM,മൈക്രോനേഷ്യ
MC,മൊണാക്കോ
MS,മൊണ്ടെസരത്ത്
MZ,മൊസാംബിക്ക്
MA,മൊറോക്കൊ
ME,മോണ്ടെനെഗ്രോ
MR,മൗറിറ്റാനിയ
MU,മൗറീഷ്യസ്
MM,"മ്യാൻമാർ (ബർമ്മ)"
UM,"യു.എസ്. ദ്വീപസമൂഹങ്ങൾ"
VI,"യു.എസ്. വെർജിൻ ദ്വീപുകൾ"
AE,"യുണൈറ്റഡ് അറബ് എമിറൈറ്റ്‌സ്"
YE,യെമൻ
LU,ലക്സംബർഗ്
LA,ലാവോസ്
LV,ലാറ്റ്വിയ
LI,ലിച്ചൺസ്റ്റൈൻ
LT,ലിത്വാനിയ
LY,ലിബിയ
LB,ലെബനൻ
LS,ലെസോതോ
LR,ലൈബീരിയ
VA,വത്തിക്കാൻ
VU,വന്വാതു
WF,"വാലിസ് ആന്റ് ഫ്യൂച്യുന"
VN,വിയറ്റ്നാം
VE,വെനിസ്വേല
LK,ശ്രീലങ്ക
WS,സമോവ
SM,"സാൻ മറിനോ"
ZM,സാംബിയ
ST,"സാവോ ടോമും പ്രിൻസിപെയും"
SX,"സിന്റ് മാർട്ടെൻ"
SG,സിംഗപ്പുർ
ZW,സിംബാബ്‌വേ
SL,"സിയെറ ലിയോൺ"
SY,സിറിയ
SD,സുഡാൻ
SR,സുരിനെയിം
SN,സെനഗൽ
CF,"സെൻട്രൽ ആഫ്രിക്കൻ റിപ്പബ്ലിക്"
KN,"സെന്റ് കിറ്റ്‌സും നെവിസും"
PM,"സെന്റ് പിയറിയും മിക്കലണും"
BL,"സെന്റ് ബാർത്തലമി"
MF,"സെൻറ് മാർട്ടിൻ"
LC,"സെൻറ് ലൂസിയ"
VC,"സെന്റ് വിൻസെന്റും ഗ്രനെഡൈൻസും"
SH,"സെൻറ് ഹെലീന"
EA,"സെയൂത്ത ആൻഡ് മെലിയ"
SC,സെയ്‌ഷെൽസ്
RS,സെർബിയ
CY,സൈപ്രസ്
SO,സോമാലിയ
SB,"സോളമൻ‍ ദ്വീപുകൾ"
SA,"സൗദി അറേബ്യ"
ES,സ്‌പെയിൻ
SK,സ്ലോവാക്യ
SI,സ്ലോവേനിയ
SJ,"സ്വാൽബാഡും ജാൻ മായേനും"
SZ,സ്വാസിലാൻറ്
CH,സ്വിറ്റ്സർലാൻഡ്
SE,സ്വീഡൻ
HU,ഹംഗറി
HT,ഹെയ്തി
HK,"ഹോങ് കോങ് എസ്.ഏ.ആർ. ചൈന"
HN,ഹോണ്ടുറാസ്
RU,റഷ്യ
RE,റീയൂണിയൻ
RW,റുവാണ്ട
RO,റൊമാനിയ
