id,value
NG,Νιγηρία
NI,Νικαράγουα
NU,Νιούε
NO,Νορβηγία
ZA,"Νότια Αφρική"
KR,"Νότια Κορέα"
SS,"Νότιο Σουδάν"
DG,"Ντιέγκο Γκαρσία"
DM,Ντομίνικα
NL,Ολλανδία
BQ,"Ολλανδία Καραϊβικής"
OM,Ομάν
HN,Ονδούρα
WF,"Ουάλις και Φουτούνα"
HU,Ουγγαρία
UG,Ουγκάντα
UZ,Ουζμπεκιστάν
UA,Ουκρανία
UY,Ουρουγουάη
PK,Πακιστάν
PS,"Παλαιστινιακά Εδάφη"
PW,Παλάου
PA,Παναμάς
PG,"Παπούα Νέα Γουινέα"
PY,Παραγουάη
PE,Περού
PL,Πολωνία
PT,Πορτογαλία
PR,"Πουέρτο Ρίκο"
CV,"Πράσινο Ακρωτήριο"
MK,"Πρώην Γιουγκοσλαβική Δημοκρατία της Μακεδονίας"
RE,Ρεϊνιόν
RW,Ρουάντα
RO,Ρουμανία
RU,Ρωσία
WS,Σαμόα
ST,"Σάο Τομέ και Πρίνσιπε"
SA,"Σαουδική Αραβία"
SJ,"Σβάλμπαρντ και Γιαν Μαγιέν"
PM,"Σεν Πιερ και Μικελόν"
SN,Σενεγάλη
RS,Σερβία
SC,Σεϋχέλλες
SG,Σιγκαπούρη
SL,"Σιέρα Λεόνε"
SK,Σλοβακία
SI,Σλοβενία
SO,Σομαλία
SZ,Σουαζιλάνδη
SD,Σουδάν
SE,Σουηδία
SR,Σουρινάμ
LK,"Σρι Λάνκα"
SY,Συρία
TW,Ταϊβάν
TH,Ταϊλάνδη
TZ,Τανζανία
TJ,Τατζικιστάν
JM,Τζαμάικα
JE,Τζέρζι
DJ,Τζιμπουτί
TL,Τιμόρ-Λέστε
TG,Τόγκο
TK,Τοκελάου
TO,Τόνγκα
TV,Τουβαλού
TR,Τουρκία
TM,Τουρκμενιστάν
TT,"Τρινιντάντ και Τομπάγκο"
TA,"Τριστάν ντα Κούνια"
TD,Τσαντ
CZ,"Τσεχική Δημοκρατία"
TN,Τυνησία
YE,Υεμένη
PH,Φιλιππίνες
FI,Φινλανδία
FJ,Φίτζι
CL,Χιλή
HK,"Χονγκ Κονγκ ΕΔΠ Κίνας"
