id,value
AM,አርሜኒያ
AR,አርጀንቲና
AQ,አንታርክቲካ
AD,አንዶራ
AI,አንጉኢላ
AO,አንጐላ
AU,አውስትሬሊያ
AZ,አዘርባጃን
IE,አየርላንድ
IM,"አይል ኦፍ ማን"
IS,አይስላንድ
AF,አፍጋኒስታን
UY,ኡራጓይ
IQ,ኢራቅ
IR,ኢራን
ET,ኢትዮጵያ
ID,ኢንዶኔዢያ
GQ,"ኢኳቶሪያል ጊኒ"
EC,ኢኳዶር
AG,"ኣንቲጓን ባሩዳን"
SV,"ኤል ሳልቫዶር"
ER,ኤርትራ
EE,ኤስቶኒያ
IL,እስራኤል
GB,እንግሊዝ
OM,ኦማን
AT,ኦስትሪያ
CW,ኩራካዎ
CU,ኩባ
KI,ኪሪባቲ
KG,ኪርጂስታን
CM,ካሜሩን
KH,ካምቦዲያ
BQ,"ካሪቢያን ኔዘርላንድስ"
CA,ካናዳ
KZ,ካዛኪስታን
KY,"ካይማን ደሴቶች"
KE,ኬንያ
CV,"ኬፕ ቬርዴ"
HR,ክሮኤሽያ
KW,ክዌት
CO,ኮሎምቢያ
KM,ኮሞሮስ
CR,"ኮስታ ሪካ"
CI,"ኮት ዲቯር"
CD,ኮንጎ
CG,"ኮንጎ ሪፓብሊክ"
CC,"ኮኮስ ኬሊንግ ደሴቶች"
WF,"ዋሊስን ፉቱናን"
ZW,ዚምቧቤ
ZM,ዛምቢያ
YE,የመን
UA,ዩክሬን
UZ,ዩዝበኪስታን
UG,ዩጋንዳ
HM,"ደሴታት ሀርድን ማክዶናልድን"
MP,"ደሴታት ሰሜናዊ ማሪያና"
BV,"ደሴታት ቦውቬት"
TC,"ደሴታት ቱርክን ካይኮስን"
AX,"ደሴታት ኣላንድ"
CK,"ደሴታት ኩክ"
CX,"ደሴታት ክሪስትማስ"
GS,"ደሴታት ደቡብ ጆርጂያን ደቡድ ሳንድዊችን"
FO,"ደሴታት ፋራኦ"
FK,"ደሴታት ፎክላንድ"
SS,"ደቡብ ሱዳን"
ZA,"ደቡብ አፍሪካ"
KR,"ደቡብ ኮሪያ"
DK,ዴንማርክ
DO,"ዶመኒካ ሪፓብሊክ"
DM,ዶሚኒካ
DE,ጀርመን
JE,ጀርሲ
DJ,ጂቡቲ
JM,ጃማይካ
JP,ጃፓን
JO,ጆርዳን
GE,ጆርጂያ
GG,ገርንሲ
GU,ጉዋም
GT,ጉዋቲማላ
GP,ጉዋደሉፕ
GY,ጉያና
GI,ጊብራልታር
GN,ጊኒ
GM,ጋምቢያ
GA,ጋቦን
GH,ጋና
GL,ግሪንላንድ
GR,ግሪክ
GD,ግሬናዳ
EG,ግብጽ
IT,ጣሊያን
TD,ጫድ
FR,ፈረንሳይ
PH,ፊሊፒንስ
FI,ፊንላንድ
FJ,ፊጂ
PN,ፒትካኢርን
PW,ፓላው
PY,ፓራጓይ
PA,ፓናማ
PK,ፓኪስታን
PG,"ፓፑዋ ኒው ጊኒ"
PE,ፔሩ
PL,ፖላንድ
PT,ፖርቱጋል
PR,"ፖርታ ሪኮ"
