id,value
KN,"Sā Kitisi mo Nevisi"
LC,"Sā Lūsia"
SM,"Sā Malino"
MF,"Sā Mātini (fakafalanisē)"
SX,"Sā Mātini (fakahōlani)"
BL,"Sā Patēlemi"
PM,"Sā Piea mo Mikeloni"
VC,"Sā Viniseni mo Kulenatini"
EH,"Sahala fakahihifo"
CY,Saipalesi
JM,Samaika
ST,"Sao Tomē mo Pilinisipe"
TD,Sāti
SA,"Saute ʻAlepea"
CZ,Sēkia
JE,Selusī
ZM,Semipia
SN,Senekalo
GE,Seōsia
RS,Sēpia
CN,Siaina
DE,Siamane
JP,Siapani
SL,"Siela Leone"
LK,Sīlangikā
CL,Sili
SY,Sīlia
SK,Silōvakia
SI,Silōvenia
ZW,Simipapuei
SG,Singapoa
GI,Sipalālitā
ES,Sipeini
DJ,Siputi
SJ,"Sivolopāti mo Sani Maieni"
JO,Soatane
SO,Sōmalia
SE,Suēteni
CH,Suisilani
SR,Suliname
SS,"Sūtani fakatonga"
SD,Sūteni
TH,Tailani
TW,Taiuani
TJ,Tasikitani
DK,Tenimaʻake
TZ,Tenisānia
TT,"Tilinitati mo Topako"
TL,"Timoa fakahahake"
TR,Toake
TK,Tokelau
TG,Toko
DM,Tominika
TO,Tonga
TM,Tūkimenisitani
TN,Tunīsia
TV,Tūvalu
VU,Vanuatu
VE,Venesuela
VN,Vietinami
IE,ʻAealani
AF,ʻAfikānisitani
ZA,"ʻAfilika tonga"
IS,ʻAisilani
AE,"ʻAlepea Fakatahataha"
AL,ʻAlipania
DZ,ʻAlisilia
AW,ʻAlupa
AM,ʻĀmenia
AQ,ʻAnitātika
AD,ʻAnitola
AO,ʻAngikola
AU,ʻAositelēlia
AT,ʻAositulia
AZ,ʻAsapaisani
AR,ʻAsenitina
GQ,"ʻEkueta Kini"
EC,ʻEkuetoa
SV,"ʻEle Salavatoa"
ER,ʻElitulia
EE,ʻEsitōnia
SZ,ʻEsuatini
IQ,ʻIlaaki
IR,ʻIlaani
IN,ʻInitia
ID,ʻInitonēsia
IL,ʻIsileli
EG,ʻIsipite
IT,ʻĪtali
ET,ʻĪtiōpia
UG,ʻIukanitā
OM,ʻOmani
FO,"ʻOtumotu Faloe"
FK,"ʻOtumotu Fokulani"
HM,"ʻOtumotu Heati mo Makitonali"
KY,"ʻOtumotu Keimeni"
CC,"ʻOtumotu Koko"
CK,"ʻOtumotu Kuki"
MP,"ʻOtumotu Maliana tokelau"
MH,"ʻOtumotu Māsolo"
PN,"ʻOtumotu Pitikeni"
SC,"ʻOtumotu Seiseli"
GS,"ʻOtumotu Seōsia-tonga mo Saniuisi-tonga"
UM,"ʻOtumotu siʻi ʻo ʻAmelika"
SB,"ʻOtumotu Solomone"
TC,"ʻOtumotu Tuki mo Kaikosi"
VG,"ʻOtumotu Vilikini fakapilitānia"
VI,"ʻOtumotu Vilikini fakaʻamelika"
AX,"ʻOtumotu ʻAlani"
UA,ʻŪkalaʻine
UY,ʻUlukuai
UZ,ʻUsipekitani
WF,"ʻUvea mo Futuna"
